episode,phase,total_reward,steps,success,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
279,1.0,190.85,500,1,333,21,12.047619047619047,1347.485596,-143.092285,nan
280,1.0,210.8,500,1,334,23,11.130434782608695,1774.345337,-129.486374,nan
281,1.0,201.5,500,1,320,22,11.818181818181818,1978.487061,-157.678711,nan
282,1.0,210.95,500,1,331,23,11.869565217391305,1752.729492,-131.766968,nan
283,1.0,210.7,500,1,336,23,11.304347826086957,2352.478516,-156.02179,nan
284,1.0,191.3,500,1,324,21,11.19047619047619,1868.647705,-126.667374,nan
285,1.0,212.25,500,1,305,23,10.869565217391305,1584.408325,-129.005783,nan
286,1.0,201.9,500,1,312,22,11.0,1610.752686,-150.267807,nan
287,1.0,201.2,500,1,326,22,10.909090909090908,1614.534424,-133.784195,nan
288,1.0,220.0,500,1,350,24,10.125,1931.34375,-140.844406,nan
289,1.0,201.55,500,1,319,22,10.5,1425.631958,-152.068604,nan
290,1.0,210.7,500,1,336,23,11.0,1993.976929,-128.083847,nan
291,1.0,200.75,500,1,335,22,10.727272727272727,2214.163574,-166.083557,nan
292,1.0,210.8,500,1,334,23,9.91304347826087,1876.763428,-139.198776,nan
293,1.0,231.3,500,1,324,25,9.76,2026.655273,-170.476562,nan
294,1.0,200.85,500,1,333,22,11.954545454545455,1404.633301,-127.476578,nan
295,1.0,211.05,500,1,329,23,11.434782608695652,1545.086426,-127.602699,nan
296,1.0,211.25,500,1,325,23,11.0,1709.054443,-149.897003,nan
297,1.0,220.75,500,1,335,24,9.75,1549.62146,-126.191956,nan
298,1.0,211.25,500,1,325,23,10.782608695652174,2300.266357,-141.61441,nan
299,1.0,220.9,500,1,332,24,10.0,1885.676147,-152.945587,nan
300,1.0,221.6,500,1,318,24,10.333333333333334,1626.941528,-153.410736,nan
301,1.0,210.95,500,1,331,23,11.391304347826088,1529.927734,-148.113968,nan
302,1.0,221.55,500,1,319,24,10.666666666666666,2114.479248,-131.61972,nan
303,1.0,232.7,500,1,296,25,9.72,1786.681274,-109.190895,nan
304,1.0,213.0,500,1,290,23,10.782608695652174,1804.41626,-169.970139,nan
305,1.0,223.15,500,1,287,24,10.708333333333334,1879.443359,-138.666611,nan
306,1.0,233.4,500,1,282,25,9.56,1765.750366,-151.744995,nan
307,1.0,193.3,500,1,284,21,11.238095238095237,1658.278687,-158.1521,nan
308,1.0,223.1,500,1,288,24,9.666666666666666,1692.001343,-129.378448,nan
309,1.0,222.45,500,1,301,24,10.458333333333334,1552.942261,-126.730576,nan
310,1.0,242.05,500,1,309,26,9.576923076923077,1699.840454,-127.028625,nan
311,1.0,242.85,500,1,293,26,9.0,1870.114624,-140.59761,nan
312,1.0,222.45,500,1,301,24,10.583333333333334,2402.50415,-174.462433,nan
313,1.0,232.8,500,1,294,25,9.8,1995.510376,-143.576569,nan
314,1.0,222.65,500,1,297,24,10.5,1724.83374,-121.685402,nan
315,1.0,232.25,500,1,305,25,9.64,2244.447998,-140.358047,nan
316,1.0,223.05,500,1,289,24,10.25,1822.970459,-125.221886,nan
317,1.0,242.25,500,1,305,26,9.192307692307692,1967.728149,-123.534874,nan
318,1.0,232.2,500,1,306,25,10.24,2131.265137,-122.906937,nan
319,1.0,232.95,500,1,291,25,9.52,2580.164795,-159.484863,nan
320,1.0,233.7,500,1,276,25,9.32,2589.909424,-151.836533,nan
321,1.0,223.75,500,1,275,24,10.166666666666666,2456.721191,-196.266708,nan
322,1.0,243.15,500,1,287,26,9.807692307692308,2078.989502,-139.144516,nan
323,1.0,232.05,500,1,309,25,9.92,1945.453491,-221.216629,nan
324,1.0,242.2,500,1,306,26,9.961538461538462,2347.242676,-169.207336,nan
325,1.0,252.1,500,1,308,27,9.222222222222221,2429.284424,-152.130188,nan
326,1.0,243.05,500,1,289,26,9.538461538461538,2142.275391,-123.944778,nan
327,1.0,241.4,500,1,322,26,9.538461538461538,2131.956299,-150.807709,nan
328,1.0,241.7,500,1,316,26,8.884615384615385,2780.564697,-145.315781,nan
329,1.0,242.55,500,1,299,26,9.038461538461538,2529.433838,-147.192657,nan
330,1.0,252.3,500,1,304,27,9.37037037037037,2215.17627,-130.730469,nan
331,1.0,241.95,500,1,311,26,9.076923076923077,2558.719238,-121.79818,nan
332,1.0,252.75,500,1,295,27,8.88888888888889,2142.546631,-129.535904,nan
333,1.0,252.75,500,1,295,27,8.555555555555555,2941.07373,-134.409149,nan
334,1.0,262.7,500,1,296,28,8.785714285714286,2278.404297,-136.180466,nan
335,1.0,242.75,500,1,295,26,9.192307692307692,2877.141357,-144.066406,nan
336,1.0,252.4,500,1,302,27,8.555555555555555,2919.634277,-192.504044,nan
337,1.0,252.9,500,1,292,27,9.25925925925926,2982.587646,-128.705811,nan
338,1.0,252.5,500,1,300,27,8.777777777777779,2603.741455,-137.112885,nan
339,1.0,262.55,500,1,299,28,8.857142857142858,2620.044189,-172.463852,nan
340,1.0,252.9,500,1,292,27,9.074074074074074,2123.33374,-134.793839,nan
341,1.0,243.05,500,1,289,26,8.961538461538462,2443.822998,-155.551529,nan
342,1.0,252.85,500,1,293,27,9.62962962962963,2582.003906,-158.055252,nan
343,1.0,251.65,500,1,317,27,8.777777777777779,2443.607666,-195.660904,nan
344,1.0,271.7,500,1,316,29,8.655172413793103,2198.415527,-135.851425,nan
345,1.0,251.35,500,1,323,27,9.703703703703704,2649.452881,-184.480255,nan
346,1.0,252.9,500,1,292,27,9.407407407407407,2267.466309,-146.274017,nan
347,1.0,252.5,500,1,300,27,9.25925925925926,3004.811279,-164.131989,nan
348,1.0,252.95,500,1,291,27,9.222222222222221,2430.028809,-136.536469,nan
349,1.0,262.4,500,1,302,28,8.464285714285714,3260.455078,-154.633011,nan
350,1.0,262.25,500,1,305,28,8.857142857142858,2694.619385,-139.385223,nan
351,1.0,253.15,500,1,287,27,8.74074074074074,3066.621826,-157.492874,nan
352,1.0,262.6,500,1,298,28,8.75,3183.058105,-156.678375,nan
353,1.0,271.65,500,1,317,29,8.724137931034482,2901.880371,-136.700607,nan
354,1.0,251.55,500,1,319,27,9.25925925925926,2476.091797,-190.145187,nan
355,1.0,262.6,500,1,298,28,8.392857142857142,2710.609863,-238.389923,nan
356,1.0,262.2,500,1,306,28,8.5,2524.842529,-136.166672,nan
357,1.0,252.05,500,1,309,27,9.0,2842.981689,-157.648712,nan
358,1.0,251.6,500,1,318,27,9.222222222222221,3131.88623,-163.031219,nan
359,1.0,262.9,500,1,292,28,8.857142857142858,3017.370605,-166.627274,nan
