Step,Position,Velocity,Action_Vel_Cmd,Action_Lick_Cmd,Critic_Value,Policy_StdDev,Reward,Behaviour
293,0.0,-12.886,-12.886,0.458,-0.035,0.8838,-0.015,nose_poke
294,15.933,15.933,15.933,-0.704,0.451,0.8609,-0.005,move
295,0.0,-16.325,-16.325,-0.534,-0.1025,0.914,-0.005,move
296,0.0,-11.817,-11.817,-0.382,-0.0212,0.8532,-0.005,move
297,15.578,15.578,15.578,-0.284,0.4294,0.863,-0.005,move
298,15.941,0.363,0.363,0.237,-0.0097,0.9142,-0.015,nose_poke
299,4.554,-11.387,-11.387,0.962,-0.0558,0.912,-0.055,lick
300,14.468,9.914,9.914,-0.695,0.2576,0.8948,-0.005,move
301,28.76,14.292,14.292,-0.095,0.4045,0.9165,-0.005,move
302,24.657,-4.103,-4.103,-0.72,-0.0684,0.9128,-0.005,move
303,38.637,13.98,13.98,0.533,0.3449,0.9049,-0.055,lick
304,29.999,-8.638,-8.638,0.965,-0.0631,0.9106,-0.055,lick
305,42.655,12.656,12.656,-0.632,0.3378,0.8971,-0.005,move
306,46.67,4.015,4.015,-0.842,0.1331,0.9111,-0.005,move
307,42.096,-4.574,-4.574,0.463,-0.0392,0.9142,-0.015,nose_poke
308,50.414,8.318,8.318,-0.27,0.2161,0.9015,-0.005,move
309,45.815,-4.599,-4.599,0.842,-0.0368,0.9134,-0.055,lick
310,44.36,-1.455,-1.455,-0.388,-0.061,0.9012,-0.005,move
311,49.809,5.449,5.449,0.851,0.0991,0.9058,-0.055,lick
312,68.325,18.516,18.516,-0.065,0.5159,0.9151,-0.005,move
313,70.668,2.343,2.343,0.066,0.0778,0.9028,-0.015,nose_poke
314,71.531,0.863,0.863,-0.15,0.0127,0.9085,-0.005,move
315,90.127,18.596,18.596,0.016,0.5188,0.9062,-0.015,nose_poke
316,96.854,6.728,6.728,0.316,0.2166,0.9001,-0.015,nose_poke
317,98.008,1.154,1.154,-0.503,0.031,0.9041,-0.005,move
318,91.821,-6.187,-6.187,-0.957,-0.0704,0.9016,-0.005,move
319,88.684,-3.138,-3.138,0.38,-0.0668,0.8945,-0.015,nose_poke
320,71.975,-16.708,-16.708,-0.942,-0.0808,0.8993,-0.005,move
321,60.721,-11.255,-11.255,0.663,-0.0498,0.8872,-0.055,lick
322,64.693,3.972,3.972,-0.93,0.1261,0.8963,-0.005,move
323,82.026,17.333,17.333,-0.656,0.5157,0.9124,-0.005,move
324,99.671,17.646,17.646,0.61,0.5076,0.9015,-0.055,lick
325,95.448,-4.223,-4.223,-0.825,-0.0702,0.8984,-0.005,move
326,107.603,12.155,12.155,-0.184,0.3367,0.8964,-0.005,move
327,91.129,-16.474,-16.474,-0.154,-0.119,0.8993,-0.005,move
328,85.635,-5.494,-5.494,-0.96,-0.0596,0.884,-0.005,move
329,95.035,9.401,9.401,0.212,0.2451,0.8967,-0.015,nose_poke
330,90.866,-4.17,-4.17,0.641,-0.0586,0.905,-0.055,lick
331,84.405,-6.46,-6.46,-0.484,-0.052,0.8975,-0.005,move
332,79.58,-4.825,-4.825,0.918,-0.0531,0.8956,-0.055,lick
333,86.891,7.31,7.31,0.793,0.1715,0.8986,-0.055,lick
334,76.938,-9.952,-9.952,-0.793,-0.0839,0.9077,-0.005,move
335,76.625,-0.313,-0.313,-0.159,-0.0331,0.893,-0.005,move
336,59.561,-17.064,-17.064,-0.119,-0.0976,0.9043,-0.005,move
337,40.368,-19.193,-19.193,-0.642,-0.0522,0.8792,-0.005,move
338,55.0,14.632,14.632,0.191,0.3439,0.8752,-0.015,nose_poke
339,43.972,-11.028,-11.028,0.702,-0.0755,0.9052,-0.055,lick
340,30.686,-13.286,-13.286,0.736,-0.0503,0.8912,-0.055,lick
341,36.845,6.159,6.159,0.264,0.1161,0.8888,-0.015,nose_poke
342,48.011,11.165,11.165,-0.992,0.3455,0.9152,-0.005,move
343,31.491,-16.52,-16.52,-0.648,-0.0903,0.911,-0.005,move
344,26.605,-4.886,-4.886,0.72,-0.0332,0.8818,-0.055,lick
345,18.755,-7.85,-7.85,-0.957,-0.0331,0.9037,-0.005,move
346,12.058,-6.696,-6.696,0.79,-0.0361,0.9,-0.055,lick
347,27.626,15.568,15.568,0.528,0.3828,0.9026,-0.055,lick
348,29.967,2.34,2.34,0.219,0.0679,0.9114,-0.015,nose_poke
349,35.77,5.803,5.803,0.145,0.1434,0.9127,-0.015,nose_poke
350,52.009,16.24,16.24,0.323,0.4376,0.9151,-0.015,nose_poke
351,68.932,16.923,16.923,0.095,0.4891,0.9043,-0.015,nose_poke
352,63.382,-5.55,-5.55,0.983,-0.0708,0.904,-0.055,lick
353,44.41,-18.972,-18.972,-0.227,-0.0952,0.9007,-0.005,move
354,25.636,-18.774,-18.774,0.928,-0.0578,0.8755,-0.055,lick
355,11.011,-14.625,-14.625,-0.856,-0.0238,0.877,-0.005,move
356,25.183,14.172,14.172,-0.165,0.3505,0.8884,-0.005,move
357,39.052,13.869,13.869,-0.756,0.4261,0.9135,-0.005,move
358,30.985,-8.067,-8.067,0.152,-0.0725,0.9107,-0.015,nose_poke
