episode,total_reward,steps,success,licked_left,licked_right,n_licks,n_successes,intra_trial_duration,critic_loss,actor_loss,alpha
1944,-2.55,500,0,1,0,1,0,nan,0.004214,0.429559,nan
1945,-2.65,500,0,1,0,3,0,nan,0.002795,0.428481,nan
1946,-2.55,500,0,1,0,1,0,nan,3e-06,0.429607,nan
1947,-2.65,500,0,1,0,3,0,nan,6e-06,0.429252,nan
1948,-2.6,500,0,1,0,2,0,nan,0.001395,0.430007,nan
1949,-2.55,500,0,1,0,1,0,nan,2e-06,0.428165,nan
1950,-2.55,500,0,1,0,1,0,nan,0.002778,0.428528,nan
1951,-2.55,500,0,1,0,1,0,nan,2e-06,0.429709,nan
1952,-2.55,500,0,1,0,1,0,nan,0.0,0.42934,nan
1953,-2.5,500,0,0,0,0,0,nan,4e-06,0.430291,nan
1954,-2.55,500,0,1,0,1,0,nan,0.0,0.430105,nan
1955,-2.55,500,0,1,0,1,0,nan,3e-06,0.430113,nan
1956,-2.55,500,0,1,0,1,0,nan,2e-06,0.429384,nan
1957,-2.6,500,0,1,0,2,0,nan,1e-06,0.430181,nan
1958,-2.55,500,0,1,0,1,0,nan,2e-06,0.429452,nan
1959,-2.5,500,0,0,0,0,0,nan,0.001386,0.429431,nan
1960,-2.5,500,0,0,0,0,0,nan,6e-06,0.428538,nan
1961,-2.6,500,0,1,0,2,0,nan,3e-06,0.432663,nan
1962,-21.8,500,0,1,0,386,0,nan,1.5e-05,0.43441,nan
1963,-3.0,500,0,1,0,10,0,nan,1.3e-05,0.436048,nan
1964,-3.3,500,0,1,0,16,0,nan,1.7e-05,0.442381,nan
1965,-10.4,500,0,0,0,178,1,nan,0.005984,0.4423,nan
1966,-23.0,500,0,0,0,430,1,nan,5.6e-05,0.439342,nan
1967,-14.45,500,0,1,0,259,1,nan,0.001381,0.455688,nan
1968,-17.6,500,0,1,0,322,1,nan,0.001394,0.451809,nan
1969,-22.85,500,0,0,0,427,1,nan,2.3e-05,0.450479,nan
1970,-2.8,500,0,1,0,6,0,nan,2e-05,0.468868,nan
1971,-2.8,500,0,1,0,6,0,nan,0.000119,0.478997,nan
1972,-3.0,500,0,1,0,10,0,nan,3.1e-05,0.495478,nan
1973,-2.85,500,0,1,0,7,0,nan,7.8e-05,0.490216,nan
1974,-3.0,500,0,1,0,10,0,nan,0.000146,0.48982,nan
1975,-2.95,500,0,1,0,9,0,nan,1.8e-05,0.486936,nan
1976,-2.85,500,0,1,0,7,0,nan,2.6e-05,0.445377,nan
1977,-2.8,500,0,1,0,6,0,nan,0.001415,0.510769,nan
1978,-2.9,500,0,1,0,8,0,nan,1.3e-05,0.483986,nan
1979,-2.9,500,0,1,0,8,0,nan,0.00142,0.476158,nan
1980,-2.85,500,0,1,0,7,0,nan,0.00142,0.494913,nan
1981,-2.75,500,0,1,0,5,0,nan,0.000112,0.522026,nan
1982,-2.9,500,0,1,0,8,0,nan,3.2e-05,0.497769,nan
1983,-2.95,500,0,1,0,9,0,nan,1.8e-05,0.520458,nan
1984,-2.8,500,0,1,0,6,0,nan,9.3e-05,0.509739,nan
1985,-2.75,500,0,1,0,5,0,nan,0.002814,0.490546,nan
1986,-2.85,500,0,1,0,7,0,nan,6e-05,0.493078,nan
1987,-2.95,500,0,1,0,9,0,nan,0.001416,0.502772,nan
1988,-2.85,500,0,1,0,7,0,nan,2e-05,0.519535,nan
1989,-2.8,500,0,1,0,6,0,nan,0.002399,0.515696,nan
1990,-2.85,500,0,1,0,7,0,nan,3.3e-05,0.523022,nan
1991,-2.75,500,0,1,0,5,0,nan,5.7e-05,0.551386,nan
1992,-2.75,500,0,1,0,5,0,nan,1.8e-05,0.5176,nan
1993,-2.75,500,0,1,0,5,0,nan,0.001461,0.538897,nan
1994,-3.0,500,0,1,0,10,0,nan,8.6e-05,0.538966,nan
1995,-2.95,500,0,1,0,9,0,nan,0.001031,0.502283,nan
1996,-2.85,500,0,1,0,7,0,nan,0.000168,0.588058,nan
1997,-2.85,500,0,1,0,7,0,nan,1.9e-05,0.54908,nan
1998,-3.0,500,0,1,0,10,0,nan,3.1e-05,0.540608,nan
1999,-2.95,500,0,1,0,9,0,nan,0.002827,0.54929,nan
2000,-2.85,500,0,1,0,7,0,nan,0.00159,0.482233,nan
2001,-3.0,500,0,1,0,10,0,nan,0.002779,0.536491,nan
2002,-2.85,500,0,1,0,7,0,nan,0.000108,0.535137,nan
2003,-3.0,500,0,1,0,10,0,nan,0.001712,0.483853,nan
2004,-2.8,500,0,0,0,6,0,nan,3.8e-05,0.47603,nan
2005,-2.85,500,0,1,0,7,0,nan,0.011314,0.483733,nan
2006,-2.9,500,0,1,0,8,0,nan,0.000563,0.464098,nan
2007,-2.8,500,0,1,0,6,0,nan,0.000123,0.478767,nan
2008,-2.8,500,0,0,0,6,0,nan,4.2e-05,0.484554,nan
2009,-2.75,500,0,1,0,5,0,nan,5.6e-05,0.482334,nan
2010,-2.55,500,0,0,0,1,0,nan,4.3e-05,0.498498,nan
2011,-2.5,500,0,0,0,0,0,nan,0.010099,0.456633,nan
2012,-2.5,500,0,0,0,0,0,nan,0.00012,0.451648,nan
2013,-2.5,500,0,0,0,0,0,nan,0.000201,0.455487,nan
2014,-2.5,500,0,0,0,0,0,nan,5.7e-05,0.465322,nan
2015,-2.5,500,0,0,0,0,0,nan,3.7e-05,0.448589,nan
2016,-2.5,500,0,0,0,0,0,nan,0.001393,0.45168,nan
2017,-2.55,500,0,1,0,1,0,nan,0.006402,0.450081,nan
2018,-2.5,500,0,0,0,0,0,nan,0.000104,0.450175,nan
2019,-2.55,500,0,1,0,1,0,nan,0.004235,0.447953,nan
2020,-2.5,500,0,0,0,0,0,nan,5.3e-05,0.448013,nan
2021,-2.55,500,0,1,0,1,0,nan,0.001871,0.443466,nan
2022,-2.5,500,0,0,0,0,0,nan,0.001896,0.452459,nan
2023,-2.5,500,0,0,0,0,0,nan,4.9e-05,0.445757,nan
2024,-2.5,500,0,0,0,0,0,nan,0.001379,0.45148,nan
2025,-2.5,500,0,0,0,0,0,nan,0.002752,0.455251,nan
2026,-2.5,500,0,0,0,0,0,nan,5.2e-05,0.451593,nan
2027,-2.5,500,0,0,0,0,0,nan,7e-06,0.450573,nan
2028,-2.5,500,0,0,0,0,0,nan,6.2e-05,0.456675,nan
2029,-2.7,500,0,0,0,4,0,nan,0.001369,0.460483,nan
2030,-2.5,500,0,0,0,0,0,nan,2.1e-05,0.45915,nan
2031,-2.6,500,0,1,0,2,0,nan,0.001714,0.456424,nan
2032,-2.5,500,0,0,0,0,0,nan,0.001364,0.458339,nan
2033,-2.5,500,0,0,0,0,0,nan,5.1e-05,0.465609,nan
2034,-2.5,500,0,0,0,0,0,nan,2.3e-05,0.456287,nan
2035,-2.5,500,0,0,0,0,0,nan,7.5e-05,0.464414,nan
2036,-2.5,500,0,0,0,0,0,nan,8.4e-05,0.458616,nan
2037,-2.5,500,0,0,0,0,0,nan,0.001369,0.460598,nan
2038,-2.5,500,0,0,0,0,0,nan,0.001374,0.461317,nan
2039,-2.5,500,0,0,0,0,0,nan,0.001365,0.460623,nan
2040,-2.5,500,0,0,0,0,0,nan,1.4e-05,0.445592,nan
2041,-2.5,500,0,0,0,0,0,nan,4.9e-05,0.454409,nan
2042,-2.5,500,0,0,0,0,0,nan,1.8e-05,0.455661,nan
2043,-2.5,500,0,0,0,0,0,nan,0.002672,0.459025,nan
2044,-2.5,500,0,0,0,0,0,nan,0.003097,0.453242,nan
2045,-2.5,500,0,0,0,0,0,nan,1.9e-05,0.451709,nan
2046,-2.55,500,0,1,0,1,0,nan,2.5e-05,0.455756,nan
2047,-2.5,500,0,0,0,0,0,nan,0.001393,0.466953,nan
2048,-2.5,500,0,0,0,0,0,nan,0.001728,0.457364,nan
2049,-2.5,500,0,0,0,0,0,nan,9.6e-05,0.452632,nan
2050,-2.55,500,0,1,0,1,0,nan,1.9e-05,0.451943,nan
2051,-2.5,500,0,0,0,0,0,nan,1.7e-05,0.449212,nan
2052,-2.5,500,0,0,0,0,0,nan,0.001359,0.455126,nan
2053,-2.5,500,0,0,0,0,0,nan,0.001725,0.454812,nan
2054,-2.5,500,0,0,0,0,0,nan,5.6e-05,0.451474,nan
2055,-2.5,500,0,0,0,0,0,nan,2.5e-05,0.451234,nan
2056,-2.5,500,0,0,0,0,0,nan,2.6e-05,0.452134,nan
2057,-2.5,500,0,0,0,0,0,nan,0.001423,0.452982,nan
2058,-2.6,500,0,1,0,2,0,nan,0.001671,0.444751,nan
2059,-2.55,500,0,1,0,1,0,nan,0.001504,0.451634,nan
2060,-2.55,500,0,1,0,1,0,nan,0.001336,0.445699,nan
2061,-2.5,500,0,0,0,0,0,nan,1.3e-05,0.445315,nan
2062,-2.5,500,0,0,0,0,0,nan,0.001656,0.445671,nan
2063,-2.5,500,0,0,0,0,0,nan,3.5e-05,0.451824,nan
2064,-2.5,500,0,0,0,0,0,nan,0.002977,0.44856,nan
2065,-2.5,500,0,0,0,0,0,nan,3.7e-05,0.447155,nan
2066,-2.5,500,0,0,0,0,0,nan,4e-05,0.44891,nan
2067,-2.55,500,0,1,0,1,0,nan,0.00163,0.448386,nan
2068,-2.5,500,0,0,0,0,0,nan,0.002949,0.442802,nan
2069,-2.5,500,0,0,0,0,0,nan,0.001615,0.440996,nan
2070,-2.5,500,0,0,0,0,0,nan,3e-06,0.442618,nan
2071,-2.5,500,0,0,0,0,0,nan,2e-06,0.442711,nan
2072,-2.5,500,0,0,0,0,0,nan,1e-06,0.4422,nan
2073,-2.55,500,0,1,0,1,0,nan,0.001618,0.442946,nan
2074,-2.5,500,0,0,0,0,0,nan,0.001609,0.443634,nan
2075,-2.55,500,0,1,0,1,0,nan,2e-06,0.441283,nan
2076,-2.5,500,0,0,0,0,0,nan,1e-06,0.445041,nan
2077,-2.5,500,0,0,0,0,0,nan,0.001594,0.439959,nan
2078,-2.5,500,0,0,0,0,0,nan,2e-06,0.441396,nan
2079,-2.5,500,0,0,0,0,0,nan,4e-06,0.444573,nan
2080,-2.55,500,0,1,0,1,0,nan,2e-06,0.439774,nan
2081,-2.5,500,0,0,0,0,0,nan,6e-06,0.442809,nan
2082,-2.5,500,0,0,0,0,0,nan,0.001298,0.443483,nan
2083,-2.5,500,0,0,0,0,0,nan,6e-06,0.440925,nan
2084,-2.5,500,0,0,0,0,0,nan,0.0013,0.441717,nan
2085,-2.5,500,0,0,0,0,0,nan,0.002848,0.440902,nan
2086,-2.5,500,0,0,0,0,0,nan,1.7e-05,0.441753,nan
2087,-2.5,500,0,0,0,0,0,nan,1.1e-05,0.443457,nan
2088,-2.5,500,0,0,0,0,0,nan,2e-06,0.444696,nan
2089,-2.5,500,0,0,0,0,0,nan,1e-06,0.442802,nan
2090,-2.55,500,0,1,0,1,0,nan,0.001288,0.444594,nan
2091,-2.55,500,0,1,0,1,0,nan,2e-06,0.444752,nan
2092,-2.5,500,0,0,0,0,0,nan,0.00156,0.444112,nan
2093,-2.55,500,0,1,0,1,0,nan,0.001547,0.443345,nan
2094,-2.6,500,0,1,0,2,0,nan,1e-06,0.441296,nan
2095,-2.5,500,0,0,0,0,0,nan,4e-06,0.440923,nan
2096,-2.5,500,0,0,0,0,0,nan,0.001276,0.442469,nan
2097,-2.55,500,0,1,0,1,0,nan,4e-06,0.442063,nan
2098,-2.5,500,0,0,0,0,0,nan,0.001553,0.441824,nan
2099,-2.5,500,0,0,0,0,0,nan,1e-06,0.443458,nan
2100,-2.5,500,0,0,0,0,0,nan,5e-06,0.441594,nan
2101,-2.5,500,0,0,0,0,0,nan,1e-06,0.443423,nan
2102,-2.5,500,0,0,0,0,0,nan,0.002792,0.442159,nan
2103,-2.5,500,0,0,0,0,0,nan,0.00154,0.442927,nan
2104,-2.5,500,0,0,0,0,0,nan,0.003073,0.441152,nan
2105,-2.55,500,0,1,0,1,0,nan,0.001523,0.444054,nan
2106,-2.5,500,0,0,0,0,0,nan,0.001536,0.443774,nan
2107,-2.5,500,0,0,0,0,0,nan,3e-06,0.442445,nan
2108,-2.5,500,0,0,0,0,0,nan,3e-06,0.443395,nan
2109,-2.55,500,0,1,0,1,0,nan,7e-06,0.44122,nan
2110,-2.5,500,0,0,0,0,0,nan,2e-06,0.443643,nan
2111,-2.5,500,0,0,0,0,0,nan,0.001526,0.442043,nan
2112,-2.5,500,0,0,0,0,0,nan,0.00151,0.438648,nan
2113,-2.5,500,0,0,0,0,0,nan,3e-06,0.440329,nan
2114,-2.5,500,0,0,0,0,0,nan,0.003031,0.439654,nan
2115,-2.5,500,0,0,0,0,0,nan,0.001217,0.439872,nan
2116,-2.5,500,0,0,0,0,0,nan,0.001506,0.437862,nan
2117,-2.5,500,0,0,0,0,0,nan,0.001499,0.437786,nan
2118,-2.55,500,0,1,0,1,0,nan,0.001492,0.438227,nan
2119,-2.5,500,0,0,0,0,0,nan,0.001494,0.43676,nan
2120,-2.5,500,0,0,0,0,0,nan,2e-06,0.435986,nan
2121,-2.5,500,0,0,0,0,0,nan,6e-06,0.4351,nan
2122,-2.55,500,0,1,0,1,0,nan,0.001202,0.43348,nan
2123,-2.5,500,0,0,0,0,0,nan,5e-06,0.433199,nan
2124,-2.55,500,0,1,0,1,0,nan,0.002671,0.434021,nan
2125,-2.5,500,0,0,0,0,0,nan,8.9e-05,0.432798,nan
2126,-2.5,500,0,0,0,0,0,nan,2e-06,0.433174,nan
2127,-2.5,500,0,0,0,0,0,nan,1.5e-05,0.429664,nan
2128,-2.55,500,0,1,0,1,0,nan,2e-06,0.431156,nan
2129,-2.5,500,0,0,0,0,0,nan,0.001457,0.432204,nan
2130,-2.5,500,0,0,0,0,0,nan,6e-06,0.430836,nan
2131,-2.5,500,0,0,0,0,0,nan,6e-06,0.429437,nan
2132,-2.5,500,0,0,0,0,0,nan,0.002877,0.42858,nan
2133,-2.55,500,0,1,0,1,0,nan,0.001435,0.428798,nan
2134,-2.5,500,0,0,0,0,0,nan,1e-05,0.427822,nan
2135,-2.5,500,0,0,0,0,0,nan,2e-06,0.428254,nan
2136,-2.5,500,0,0,0,0,0,nan,3e-06,0.428546,nan
2137,-2.5,500,0,0,0,0,0,nan,0.001423,0.425794,nan
2138,-2.5,500,0,0,0,0,0,nan,0.001164,0.427616,nan
2139,-2.5,500,0,0,0,0,0,nan,0.001166,0.426403,nan
2140,-2.5,500,0,0,0,0,0,nan,4e-06,0.425448,nan
2141,-2.5,500,0,0,0,0,0,nan,2e-06,0.426557,nan
2142,-2.5,500,0,0,0,0,0,nan,4e-06,0.424664,nan
2143,-2.55,500,0,1,0,1,0,nan,0.00141,0.42333,nan
2144,-2.55,500,0,1,0,1,0,nan,0.001402,0.422523,nan
2145,-2.5,500,0,0,0,0,0,nan,2e-06,0.4238,nan
2146,-2.5,500,0,0,0,0,0,nan,2e-06,0.423231,nan
2147,-2.5,500,0,0,0,0,0,nan,0.004172,0.421485,nan
2148,-2.5,500,0,0,0,0,0,nan,3e-06,0.424243,nan
2149,-2.5,500,0,0,0,0,0,nan,3e-06,0.422638,nan
2150,-2.5,500,0,0,0,0,0,nan,0.002802,0.422545,nan
2151,-2.5,500,0,0,0,0,0,nan,5e-06,0.421868,nan
2152,-2.5,500,0,0,0,0,0,nan,3e-06,0.422373,nan
2153,-2.5,500,0,0,0,0,0,nan,2e-06,0.422631,nan
2154,-2.55,500,0,1,0,1,0,nan,0.001388,0.419956,nan
2155,-2.5,500,0,0,0,0,0,nan,2e-06,0.419947,nan
2156,-2.65,500,0,1,0,3,0,nan,0.001136,0.41824,nan
2157,-2.55,500,0,0,0,1,0,nan,5e-06,0.421301,nan
2158,-2.55,500,0,1,0,1,0,nan,3e-06,0.419158,nan
2159,-2.65,500,0,1,0,3,0,nan,2e-06,0.418474,nan
2160,-2.6,500,0,1,0,2,0,nan,3e-06,0.419357,nan
2161,-2.6,500,0,1,0,2,0,nan,0.001377,0.416536,nan
2162,-2.55,500,0,1,0,1,0,nan,4e-06,0.41644,nan
2163,-2.55,500,0,1,0,1,0,nan,4e-06,0.417596,nan
2164,-2.55,500,0,1,0,1,0,nan,3e-06,0.41563,nan
2165,-2.6,500,0,1,0,2,0,nan,5e-06,0.415169,nan
2166,-2.55,500,0,1,0,1,0,nan,0.001109,0.414543,nan
2167,-2.6,500,0,1,0,2,0,nan,1e-06,0.415156,nan
2168,-2.55,500,0,1,0,1,0,nan,0.001366,0.41473,nan
2169,-2.55,500,0,0,0,1,0,nan,0.00358,0.414157,nan
2170,-2.55,500,0,1,0,1,0,nan,4e-06,0.41153,nan
2171,-2.5,500,0,0,0,0,0,nan,2e-06,0.41375,nan
2172,-2.55,500,0,1,0,1,0,nan,2e-06,0.412148,nan
2173,-2.6,500,0,1,0,2,0,nan,5e-06,0.41312,nan
2174,-2.55,500,0,1,0,1,0,nan,0.001111,0.413005,nan
2175,-2.55,500,0,1,0,1,0,nan,1e-06,0.413841,nan
2176,-2.55,500,0,1,0,1,0,nan,2e-06,0.414005,nan
2177,-2.55,500,0,1,0,1,0,nan,0.001109,0.412984,nan
2178,-2.55,500,0,1,0,1,0,nan,0.00136,0.412799,nan
2179,-2.55,500,0,1,0,1,0,nan,2e-06,0.412051,nan
2180,-2.5,500,0,0,0,0,0,nan,3e-06,0.41248,nan
2181,-2.55,500,0,1,0,1,0,nan,0.001103,0.411892,nan
2182,-2.55,500,0,1,0,1,0,nan,0.002736,0.413685,nan
2183,-2.5,500,0,0,0,0,0,nan,0.00208,0.413298,nan
2184,-2.55,500,0,1,0,1,0,nan,2e-06,0.411546,nan
2185,-2.5,500,0,0,0,0,0,nan,2e-06,0.4132,nan
2186,-2.55,500,0,1,0,1,0,nan,0.002452,0.410323,nan
2187,-2.55,500,0,1,0,1,0,nan,0.001353,0.409144,nan
2188,-2.6,500,0,1,0,2,0,nan,5e-06,0.408318,nan
2189,-2.5,500,0,0,0,0,0,nan,0.001365,0.412319,nan
2190,-2.5,500,0,0,0,0,0,nan,4e-06,0.409525,nan
2191,-2.5,500,0,0,0,0,0,nan,1e-05,0.410173,nan
2192,-2.55,500,0,1,0,1,0,nan,3e-06,0.413368,nan
2193,-2.5,500,0,0,0,0,0,nan,6e-06,0.411002,nan
2194,-2.5,500,0,0,0,0,0,nan,0.001357,0.409253,nan
2195,-2.5,500,0,0,0,0,0,nan,0.001351,0.41045,nan
2196,-2.5,500,0,0,0,0,0,nan,0.001358,0.412128,nan
2197,-2.5,500,0,0,0,0,0,nan,0.001355,0.412658,nan
2198,-2.5,500,0,0,0,0,0,nan,5e-06,0.407493,nan
2199,-2.55,500,0,1,0,1,0,nan,3e-06,0.409512,nan
2200,-2.55,500,0,1,0,1,0,nan,2e-06,0.410721,nan
2201,-2.55,500,0,1,0,1,0,nan,3e-06,0.411515,nan
2202,-2.5,500,0,0,0,0,0,nan,0.001345,0.409537,nan
2203,-2.5,500,0,0,0,0,0,nan,8e-06,0.409541,nan
2204,-2.55,500,0,1,0,1,0,nan,4e-06,0.409596,nan
2205,-2.5,500,0,0,0,0,0,nan,2e-06,0.411459,nan
2206,-2.5,500,0,0,0,0,0,nan,0.0027,0.411921,nan
2207,-2.5,500,0,0,0,0,0,nan,0.001351,0.410731,nan
2208,-2.55,500,0,1,0,1,0,nan,2e-06,0.41057,nan
2209,-2.55,500,0,1,0,1,0,nan,4e-06,0.410309,nan
2210,-2.55,500,0,1,0,1,0,nan,0.001358,0.410574,nan
2211,-2.55,500,0,1,0,1,0,nan,1e-05,0.409684,nan
2212,-2.55,500,0,1,0,1,0,nan,0.002718,0.411275,nan
2213,-2.55,500,0,0,0,1,0,nan,0.00135,0.408709,nan
2214,-2.55,500,0,0,0,1,0,nan,0.001362,0.409675,nan
2215,-2.5,500,0,0,0,0,0,nan,0.001359,0.410327,nan
2216,-2.5,500,0,0,0,0,0,nan,7e-06,0.409985,nan
2217,-2.55,500,0,1,0,1,0,nan,2e-06,0.409309,nan
2218,-2.5,500,0,0,0,0,0,nan,0.001094,0.410122,nan
2219,-2.5,500,0,0,0,0,0,nan,0.00136,0.408142,nan
2220,-2.55,500,0,0,0,1,0,nan,0.002436,0.409618,nan
2221,-2.6,500,0,1,0,2,0,nan,2e-06,0.408596,nan
2222,-2.6,500,0,1,0,2,0,nan,3e-06,0.407914,nan
2223,-2.55,500,0,1,0,1,0,nan,0.001363,0.409001,nan
2224,-2.55,500,0,1,0,1,0,nan,0.002447,0.408756,nan
2225,-2.5,500,0,0,0,0,0,nan,2e-06,0.407708,nan
2226,-2.55,500,0,1,0,1,0,nan,0.001361,0.408455,nan
2227,-2.5,500,0,0,0,0,0,nan,0.001361,0.409819,nan
2228,-2.5,500,0,0,0,0,0,nan,0.002165,0.407707,nan
2229,-2.5,500,0,0,0,0,0,nan,0.002437,0.408982,nan
2230,-2.5,500,0,0,0,0,0,nan,4e-06,0.408003,nan
2231,-2.5,500,0,0,0,0,0,nan,0.001079,0.409171,nan
2232,-2.55,500,0,1,0,1,0,nan,1.3e-05,0.409234,nan
2233,-2.55,500,0,1,0,1,0,nan,2e-06,0.40673,nan
2234,-2.55,500,0,1,0,1,0,nan,4e-06,0.405286,nan
2235,-2.55,500,0,1,0,1,0,nan,0.002737,0.407469,nan
2236,-2.5,500,0,0,0,0,0,nan,3e-06,0.409877,nan
2237,-2.5,500,0,0,0,0,0,nan,0.00107,0.409851,nan
2238,-2.5,500,0,0,0,0,0,nan,2e-06,0.410964,nan
2239,-2.6,500,0,1,0,2,0,nan,0.001067,0.404702,nan
2240,-2.55,500,0,0,0,1,0,nan,1.7e-05,0.403196,nan
2241,-2.6,500,0,1,0,2,0,nan,4e-06,0.408431,nan
2242,-2.55,500,0,1,0,1,0,nan,4e-06,0.407605,nan
2243,-2.6,500,0,1,0,2,0,nan,2e-06,0.409514,nan
2244,-2.5,500,0,0,0,0,0,nan,0.001068,0.409167,nan
2245,-2.55,500,0,1,0,1,0,nan,2e-06,0.407912,nan
2246,-2.55,500,0,1,0,1,0,nan,2e-06,0.407388,nan
2247,-2.6,500,0,1,0,2,0,nan,5e-06,0.403103,nan
2248,-2.55,500,0,1,0,1,0,nan,0.001067,0.405348,nan
2249,-2.5,500,0,0,0,0,0,nan,5e-06,0.40732,nan
2250,-2.55,500,0,1,0,1,0,nan,6e-06,0.402875,nan
2251,-2.55,500,0,1,0,1,0,nan,0.001068,0.404377,nan
2252,-2.55,500,0,1,0,1,0,nan,0.00213,0.404224,nan
2253,-2.55,500,0,1,0,1,0,nan,2e-06,0.406332,nan
2254,-2.55,500,0,1,0,1,0,nan,3e-06,0.404875,nan
2255,-2.55,500,0,1,0,1,0,nan,2e-06,0.40518,nan
2256,-2.55,500,0,1,0,1,0,nan,2e-06,0.403307,nan
2257,-2.5,500,0,0,0,0,0,nan,2e-06,0.402877,nan
2258,-2.55,500,0,1,0,1,0,nan,0.001065,0.405987,nan
2259,-2.55,500,0,1,0,1,0,nan,1e-06,0.402855,nan
2260,-2.55,500,0,1,0,1,0,nan,0.001066,0.404829,nan
2261,-2.55,500,0,1,0,1,0,nan,6e-06,0.405604,nan
2262,-2.5,500,0,0,0,0,0,nan,2e-06,0.407001,nan
2263,-2.5,500,0,0,0,0,0,nan,0.001398,0.406827,nan
2264,-2.55,500,0,1,0,1,0,nan,0.002132,0.407654,nan
2265,-2.55,500,0,1,0,1,0,nan,0.002472,0.407559,nan
2266,-2.6,500,0,1,0,2,0,nan,0.002465,0.407663,nan
2267,-2.55,500,0,1,0,1,0,nan,4e-06,0.406446,nan
2268,-2.55,500,0,1,0,1,0,nan,2e-06,0.407729,nan
2269,-2.55,500,0,1,0,1,0,nan,0.001072,0.407545,nan
2270,-2.55,500,0,1,0,1,0,nan,3e-06,0.405678,nan
2271,-2.5,500,0,0,0,0,0,nan,5e-06,0.403376,nan
2272,-2.55,500,0,1,0,1,0,nan,3e-06,0.406896,nan
2273,-2.55,500,0,1,0,1,0,nan,3e-06,0.406428,nan
2274,-2.55,500,0,1,0,1,0,nan,7e-06,0.404591,nan
2275,-2.65,500,0,1,0,3,0,nan,0.00214,0.406817,nan
2276,-2.55,500,0,1,0,1,0,nan,0.001074,0.409503,nan
2277,-2.55,500,0,1,0,1,0,nan,1e-06,0.409244,nan
2278,-2.55,500,0,1,0,1,0,nan,0.001071,0.407086,nan
2279,-2.55,500,0,1,0,1,0,nan,4e-06,0.406874,nan
2280,-2.55,500,0,1,0,1,0,nan,2e-06,0.407679,nan
2281,-2.55,500,0,1,0,1,0,nan,3e-06,0.407856,nan
2282,-2.55,500,0,1,0,1,0,nan,3e-06,0.409405,nan
2283,-2.5,500,0,0,0,0,0,nan,2e-06,0.407797,nan
2284,-2.55,500,0,1,0,1,0,nan,0.001078,0.407775,nan
2285,-2.55,500,0,1,0,1,0,nan,3e-06,0.406112,nan
2286,-2.5,500,0,0,0,0,0,nan,0.001425,0.405241,nan
2287,-2.55,500,0,1,0,1,0,nan,5e-06,0.409278,nan
2288,-2.55,500,0,1,0,1,0,nan,4e-06,0.411826,nan
2289,-2.5,500,0,0,0,0,0,nan,4e-06,0.406364,nan
2290,-2.55,500,0,1,0,1,0,nan,0.001086,0.410355,nan
2291,-2.6,500,0,1,0,2,0,nan,0.001087,0.408976,nan
2292,-2.6,500,0,1,0,2,0,nan,0.002183,0.409134,nan
2293,-2.55,500,0,1,0,1,0,nan,0.00142,0.409918,nan
2294,-2.6,500,0,1,0,2,0,nan,0.001427,0.40941,nan
2295,-2.7,500,0,1,0,4,0,nan,3e-06,0.408631,nan
2296,-2.65,500,0,1,0,3,0,nan,3e-06,0.405193,nan
2297,-2.55,500,0,1,0,1,0,nan,2e-06,0.410222,nan
2298,-2.6,500,0,1,0,2,0,nan,4e-06,0.408749,nan
2299,-2.55,500,0,1,0,1,0,nan,3e-06,0.406534,nan
2300,-2.55,500,0,1,0,1,0,nan,3e-06,0.406892,nan
2301,-2.55,500,0,1,0,1,0,nan,8e-06,0.403825,nan
2302,-2.65,500,0,1,0,3,0,nan,3e-06,0.405635,nan
2303,-2.55,500,0,1,0,1,0,nan,0.001096,0.404713,nan
2304,-2.7,500,0,1,0,4,0,nan,0.001099,0.402823,nan
2305,-2.6,500,0,1,0,2,0,nan,0.0011,0.40507,nan
2306,-2.55,500,0,1,0,1,0,nan,2e-06,0.406605,nan
2307,-2.6,500,0,1,0,2,0,nan,4e-06,0.406708,nan
2308,-2.55,500,0,1,0,1,0,nan,1e-06,0.404998,nan
2309,-2.6,500,0,1,0,2,0,nan,3e-06,0.405584,nan
2310,-2.55,500,0,1,0,1,0,nan,5e-06,0.408283,nan
2311,-2.55,500,0,1,0,1,0,nan,0.001109,0.406359,nan
2312,-2.55,500,0,1,0,1,0,nan,7e-06,0.40353,nan
2313,-2.55,500,0,1,0,1,0,nan,0.00111,0.407797,nan
2314,-2.55,500,0,1,0,1,0,nan,3e-06,0.407349,nan
2315,-2.55,500,0,1,0,1,0,nan,0.004008,0.404763,nan
2316,-2.6,500,0,1,0,2,0,nan,3e-06,0.405584,nan
2317,-2.55,500,0,1,0,1,0,nan,0.001455,0.401925,nan
2318,-2.55,500,0,1,0,1,0,nan,3e-06,0.404268,nan
2319,-2.55,500,0,1,0,1,0,nan,5e-06,0.404844,nan
2320,-2.6,500,0,1,0,2,0,nan,2e-06,0.406981,nan
2321,-2.55,500,0,1,0,1,0,nan,0.001121,0.406256,nan
2322,-2.55,500,0,1,0,1,0,nan,4e-06,0.408331,nan
2323,-2.6,500,0,1,0,2,0,nan,6e-06,0.403931,nan
2324,-2.55,500,0,1,0,1,0,nan,0.001125,0.405329,nan
2325,-2.55,500,0,1,0,1,0,nan,1e-06,0.406525,nan
2326,-2.55,500,0,1,0,1,0,nan,2e-06,0.407178,nan
2327,-2.55,500,0,1,0,1,0,nan,3e-06,0.405092,nan
