episode,total_reward,steps,success,licked_left,licked_right,n_licks,critic_loss,actor_loss,alpha
2354,0.495,21,0,0,1,8,6.8e-05,-0.743684,nan
2355,0.495,21,0,0,1,8,6.3e-05,nan,nan
2356,0.55,20,0,0,1,7,6.6e-05,nan,nan
2357,0.6,20,0,0,1,6,5.3e-05,nan,nan
2358,0.605,19,0,0,1,6,7.8e-05,-0.747775,nan
2359,0.48,24,0,0,1,8,9.5e-05,-0.74623,nan
2360,0.555,19,0,0,1,7,7.2e-05,nan,nan
2361,0.54,22,0,0,1,7,0.000109,nan,nan
2362,0.55,20,0,0,1,7,7e-05,nan,nan
2363,0.44,22,0,0,1,9,0.000112,nan,nan
2364,0.55,20,0,0,1,7,0.000116,nan,nan
2365,0.55,20,0,0,1,7,6.1e-05,nan,nan
2366,0.44,22,0,0,1,9,9.7e-05,nan,nan
2367,0.43,24,0,0,1,9,8e-05,nan,nan
2368,0.44,22,0,0,1,9,6.2e-05,nan,nan
2369,0.495,21,0,0,1,8,9.7e-05,-0.748117,nan
2370,0.43,24,0,0,1,9,8.5e-05,-0.723811,nan
2371,0.38,24,0,0,1,10,5.3e-05,-0.757938,nan
2372,0.595,21,0,0,1,6,5.9e-05,nan,nan
2373,0.375,25,0,0,1,10,7.4e-05,-0.723757,nan
2374,0.49,22,0,0,1,8,7.6e-05,-0.753624,nan
2375,0.545,21,0,0,1,7,7.4e-05,nan,nan
2376,0.49,22,0,0,1,8,7.5e-05,nan,nan
2377,0.44,22,0,0,1,9,6.6e-05,nan,nan
2378,0.54,22,0,0,1,7,5.1e-05,nan,nan
2379,0.33,24,0,0,1,11,6.8e-05,nan,nan
2380,0.44,22,0,0,1,9,0.000102,nan,nan
2381,0.435,23,0,0,1,9,6.6e-05,-0.748044,nan
2382,0.545,21,0,0,1,7,9.2e-05,nan,nan
2383,0.605,19,0,0,1,6,7.9e-05,-0.756165,nan
2384,0.545,21,0,0,1,7,5.2e-05,nan,nan
2385,0.44,22,0,0,1,9,8.4e-05,nan,nan
2386,0.6,20,0,0,1,6,9.1e-05,nan,nan
2387,0.61,18,0,0,1,6,0.000103,nan,nan
2388,0.495,21,0,0,1,8,7.3e-05,-0.757184,nan
2389,0.495,21,0,0,1,8,8.2e-05,nan,nan
2390,0.605,19,0,0,1,6,8e-05,-0.740299,nan
2391,0.55,20,0,0,1,7,6.2e-05,-0.742855,nan
2392,0.495,21,0,0,1,8,9.6e-05,nan,nan
2393,0.485,23,0,0,1,8,6.1e-05,-0.736422,nan
2394,0.435,23,0,0,1,9,5.9e-05,nan,nan
2395,0.325,25,0,0,1,11,0.0001,-0.741694,nan
2396,0.435,23,0,0,1,9,8.5e-05,nan,nan
2397,0.545,21,0,0,1,7,8.5e-05,-0.750707,nan
2398,0.555,19,0,0,1,7,9.9e-05,nan,nan
2399,0.6,20,0,0,1,6,8.9e-05,nan,nan
2400,0.605,19,0,0,1,6,7.7e-05,-0.742777,nan
2401,0.605,19,0,0,1,6,8.5e-05,nan,nan
2402,0.385,23,0,0,1,10,8.9e-05,-0.751318,nan
2403,0.385,23,0,0,1,10,7.6e-05,nan,nan
2404,0.44,22,0,0,1,9,7.8e-05,nan,nan
2405,0.44,22,0,0,1,9,7.4e-05,nan,nan
2406,0.435,23,0,0,1,9,9.1e-05,-0.757566,nan
2407,0.435,23,0,0,1,9,6.5e-05,nan,nan
2408,0.49,22,0,0,1,8,6.1e-05,nan,nan
2409,0.44,22,0,0,1,9,6.4e-05,nan,nan
2410,0.49,22,0,0,1,8,5.5e-05,nan,nan
2411,0.6,20,0,0,1,6,0.0001,nan,nan
2412,0.6,20,0,0,1,6,9.4e-05,nan,nan
2413,0.44,22,0,0,1,9,6.3e-05,nan,nan
2414,0.435,23,0,0,1,9,0.000105,-0.750248,nan
2415,0.44,22,0,0,1,9,7.6e-05,-0.738411,nan
2416,0.6,20,0,0,1,6,4.7e-05,-0.760285,nan
2417,0.545,21,0,0,1,7,6.3e-05,nan,nan
2418,0.435,23,0,0,1,9,5.7e-05,-0.719849,nan
2419,0.495,21,0,0,1,8,4.9e-05,nan,nan
2420,0.43,24,0,0,1,9,8e-05,nan,nan
2421,0.375,25,0,0,1,10,7.5e-05,-0.748985,nan
2422,0.485,23,0,0,1,8,6.8e-05,nan,nan
2423,0.55,20,0,0,1,7,7.1e-05,nan,nan
2424,0.495,21,0,0,1,8,6.2e-05,-0.736943,nan
2425,0.605,19,0,0,1,6,8.8e-05,nan,nan
2426,0.435,23,0,0,1,9,5.2e-05,-0.763086,nan
2427,0.44,22,0,0,1,9,5.7e-05,-0.760679,nan
2428,0.605,19,0,0,1,6,9.6e-05,nan,nan
2429,0.6,20,0,0,1,6,7.1e-05,nan,nan
2430,0.44,22,0,0,1,9,4.6e-05,nan,nan
2431,0.545,21,0,0,1,7,5.4e-05,-0.74745,nan
2432,0.375,25,0,0,1,10,6.2e-05,nan,nan
2433,0.55,20,0,0,1,7,7.7e-05,nan,nan
2434,0.495,21,0,0,1,8,7.7e-05,-0.742806,nan
2435,0.54,22,0,0,1,7,0.000113,-0.744875,nan
2436,0.545,21,0,0,1,7,7.7e-05,nan,nan
2437,0.55,20,0,0,1,7,9.3e-05,nan,nan
2438,0.6,20,0,0,1,6,5.9e-05,nan,nan
2439,0.6,20,0,0,1,6,7.7e-05,nan,nan
2440,0.6,20,0,0,1,6,6.9e-05,nan,nan
2441,0.6,20,0,0,1,6,6.5e-05,nan,nan
2442,0.495,21,0,0,1,8,8.4e-05,-0.750657,nan
2443,0.44,22,0,0,1,9,6.9e-05,-0.739174,nan
2444,0.49,22,0,0,1,8,4.6e-05,-0.756634,nan
2445,0.55,20,0,0,1,7,5.8e-05,-0.744938,nan
2446,0.6,20,0,0,1,6,4.8e-05,-0.740745,nan
2447,0.44,22,0,0,1,9,6.9e-05,-0.743714,nan
2448,0.49,22,0,0,1,8,5.8e-05,-0.756764,nan
2449,0.375,25,0,0,1,10,0.000112,nan,nan
2450,0.385,23,0,0,1,10,6.6e-05,-0.737649,nan
2451,0.6,20,0,0,1,6,9.1e-05,-0.751815,nan
2452,0.385,23,0,0,1,10,9.3e-05,nan,nan
2453,0.55,20,0,0,1,7,8.8e-05,nan,nan
2454,0.44,22,0,0,1,9,8.7e-05,nan,nan
2455,0.54,22,0,0,1,7,7.3e-05,nan,nan
2456,0.66,18,0,0,1,5,0.000122,nan,nan
2457,0.38,24,0,0,1,10,0.000114,nan,nan
2458,0.545,21,0,0,1,7,0.000104,-0.749906,nan
2459,0.495,21,0,0,1,8,8.3e-05,nan,nan
2460,0.6,20,0,0,1,6,8.2e-05,nan,nan
2461,0.44,22,0,0,1,9,6.8e-05,nan,nan
2462,0.385,23,0,0,1,10,6.5e-05,-0.741694,nan
2463,0.39,22,0,0,1,10,6.5e-05,-0.742387,nan
2464,0.55,20,0,0,1,7,6.9e-05,-0.730608,nan
2465,0.44,22,0,0,1,9,7e-05,-0.749544,nan
2466,0.49,22,0,0,1,8,8.1e-05,-0.742215,nan
2467,0.435,23,0,0,1,9,6.3e-05,nan,nan
2468,0.38,24,0,0,1,10,7.6e-05,nan,nan
2469,0.435,23,0,0,1,9,8.8e-05,-0.744019,nan
2470,0.49,22,0,0,1,8,7.2e-05,-0.745367,nan
2471,0.38,24,0,0,1,10,7.6e-05,-0.739035,nan
2472,0.495,21,0,0,1,8,6.4e-05,nan,nan
2473,0.385,23,0,0,1,10,7.6e-05,-0.754257,nan
2474,0.49,22,0,0,1,8,6.8e-05,-0.736449,nan
2475,0.375,25,0,0,1,10,6.5e-05,nan,nan
2476,0.485,23,0,0,1,8,4.9e-05,-0.755317,nan
2477,0.585,23,0,0,1,6,6.3e-05,nan,nan
2478,0.43,24,0,0,1,9,8.2e-05,nan,nan
2479,0.38,24,0,0,1,10,8.2e-05,nan,nan
2480,0.6,20,0,0,1,6,7.4e-05,nan,nan
2481,0.605,19,0,0,1,6,9.1e-05,-0.720602,nan
2482,0.495,21,0,0,1,8,5e-05,nan,nan
2483,0.495,21,0,0,1,8,0.000113,-0.739817,nan
2484,0.495,21,0,0,1,8,6.1e-05,nan,nan
2485,0.545,21,0,0,1,7,9.7e-05,-0.751946,nan
2486,0.49,22,0,0,1,8,6.8e-05,-0.75383,nan
2487,0.49,22,0,0,1,8,6.7e-05,-0.74997,nan
2488,0.495,21,0,0,1,8,7.5e-05,nan,nan
2489,0.54,22,0,0,1,7,5.7e-05,nan,nan
2490,0.545,21,0,0,1,7,9.1e-05,-0.724447,nan
2491,0.55,20,0,0,1,7,9.5e-05,-0.738725,nan
2492,0.38,24,0,0,1,10,0.000121,-0.732387,nan
2493,0.425,25,0,0,1,9,8.4e-05,nan,nan
2494,0.545,21,0,0,1,7,7.8e-05,-0.74139,nan
2495,0.44,22,0,0,1,9,5.9e-05,-0.757031,nan
2496,0.495,21,0,0,1,8,6.1e-05,nan,nan
2497,0.495,21,0,0,1,8,0.00013,-0.741284,nan
2498,0.6,20,0,0,1,6,7.7e-05,-0.744926,nan
2499,0.545,21,0,0,1,7,7.2e-05,nan,nan
2500,0.55,20,0,0,1,7,8.2e-05,nan,nan
2501,0.61,18,0,0,1,6,8.1e-05,nan,nan
2502,0.38,24,0,0,1,10,6.4e-05,nan,nan
2503,0.6,20,0,0,1,6,6.8e-05,nan,nan
2504,0.49,22,0,0,1,8,9.3e-05,nan,nan
2505,0.6,20,0,0,1,6,6.2e-05,nan,nan
2506,0.44,22,0,0,1,9,7.2e-05,nan,nan
2507,0.325,25,0,0,1,11,6.5e-05,-0.755173,nan
2508,0.495,21,0,0,1,8,7.2e-05,nan,nan
2509,0.485,23,0,0,1,8,6.2e-05,-0.751805,nan
2510,0.43,24,0,0,1,9,5.7e-05,-0.747852,nan
2511,0.375,25,0,0,1,10,7.6e-05,nan,nan
2512,0.495,21,0,0,1,8,6.9e-05,-0.754811,nan
2513,0.605,19,0,0,1,6,7.3e-05,nan,nan
2514,0.605,19,0,0,1,6,8.4e-05,-0.765612,nan
2515,0.6,20,0,0,1,6,7.9e-05,-0.742681,nan
2516,0.385,23,0,0,1,10,7.6e-05,nan,nan
2517,0.44,22,0,0,1,9,5.5e-05,nan,nan
2518,0.485,23,0,0,1,8,8.3e-05,-0.748616,nan
2519,0.44,22,0,0,1,9,5.2e-05,-0.753088,nan
2520,0.6,20,0,0,1,6,8e-05,-0.750192,nan
2521,0.38,24,0,0,1,10,9.2e-05,-0.76706,nan
2522,0.44,22,0,0,1,9,6.9e-05,-0.766087,nan
2523,0.6,20,0,0,1,6,0.000121,-0.726953,nan
2524,0.485,23,0,0,1,8,9.9e-05,nan,nan
2525,0.385,23,0,0,1,10,7.5e-05,-0.75676,nan
2526,0.38,24,0,0,1,10,6e-05,-0.739844,nan
2527,0.55,20,0,0,1,7,6.3e-05,-0.75542,nan
2528,0.55,20,0,0,1,7,8.3e-05,-0.765136,nan
2529,0.44,22,0,0,1,9,0.000106,-0.760079,nan
2530,0.54,22,0,0,1,7,6.8e-05,-0.747972,nan
2531,0.38,24,0,0,1,10,7.2e-05,-0.74576,nan
2532,0.385,23,0,0,1,10,9e-05,nan,nan
2533,0.33,24,0,0,1,11,0.000129,nan,nan
2534,0.43,24,0,0,1,9,9.8e-05,nan,nan
2535,0.49,22,0,0,1,8,5.7e-05,nan,nan
2536,0.49,22,0,0,1,8,7.9e-05,nan,nan
2537,0.325,25,0,0,1,11,5.2e-05,-0.761075,nan
2538,0.49,22,0,0,1,8,4.4e-05,-0.759419,nan
2539,0.32,26,0,0,1,11,6.9e-05,-0.761561,nan
2540,0.595,21,0,0,1,6,5.4e-05,nan,nan
2541,0.49,22,0,0,1,8,8.2e-05,nan,nan
2542,0.49,22,0,0,1,8,7.3e-05,nan,nan
2543,0.55,20,0,0,1,7,5.8e-05,nan,nan
2544,0.55,20,0,0,1,7,5.6e-05,nan,nan
2545,0.49,22,0,0,1,8,7.4e-05,nan,nan
2546,0.44,22,0,0,1,9,6.5e-05,nan,nan
2547,0.495,21,0,0,1,8,6.8e-05,-0.732526,nan
2548,0.545,21,0,0,1,7,5.3e-05,nan,nan
2549,0.6,20,0,0,1,6,9.5e-05,nan,nan
2550,0.545,21,0,0,1,7,7.3e-05,-0.761297,nan
2551,0.55,20,0,0,1,7,8.8e-05,-0.747111,nan
2552,0.44,22,0,0,1,9,8.1e-05,-0.740046,nan
2553,0.49,22,0,0,1,8,6.6e-05,-0.746,nan
2554,0.375,25,0,0,1,10,7.8e-05,nan,nan
2555,0.435,23,0,0,1,9,7.9e-05,-0.740554,nan
2556,0.44,22,0,0,1,9,8.9e-05,-0.722784,nan
2557,0.38,24,0,0,1,10,8.2e-05,-0.738504,nan
2558,0.495,21,0,0,1,8,4.8e-05,nan,nan
2559,0.435,23,0,0,1,9,7.2e-05,-0.761152,nan
2560,0.325,25,0,0,1,11,7.8e-05,nan,nan
2561,0.43,24,0,0,1,9,8e-05,nan,nan
2562,0.495,21,0,0,1,8,5.6e-05,-0.743803,nan
2563,0.55,20,0,0,1,7,7.1e-05,-0.75266,nan
2564,0.55,20,0,0,1,7,8.7e-05,-0.753802,nan
2565,0.44,22,0,0,1,9,7.3e-05,-0.754061,nan
2566,0.44,22,0,0,1,9,5.6e-05,-0.757017,nan
2567,0.595,21,0,0,1,6,7.7e-05,nan,nan
2568,0.545,21,0,0,1,7,7.1e-05,-0.736726,nan
2569,0.595,21,0,0,1,6,6.9e-05,nan,nan
2570,0.49,22,0,0,1,8,7.6e-05,nan,nan
2571,0.6,20,0,0,1,6,7.8e-05,nan,nan
2572,0.545,21,0,0,1,7,6.8e-05,-0.739125,nan
2573,0.49,22,0,0,1,8,9.5e-05,-0.754168,nan
2574,0.375,25,0,0,1,10,7.9e-05,nan,nan
2575,0.6,20,0,0,1,6,7.2e-05,nan,nan
2576,0.495,21,0,0,1,8,8.3e-05,-0.756557,nan
2577,0.38,24,0,0,1,10,8.9e-05,-0.740366,nan
2578,0.32,26,0,0,1,11,7.7e-05,-0.744111,nan
2579,0.44,22,0,0,1,9,5.8e-05,-0.756545,nan
2580,0.495,21,0,0,1,8,6.7e-05,nan,nan
2581,0.44,22,0,0,1,9,8.7e-05,nan,nan
2582,0.495,21,0,0,1,8,7.7e-05,-0.749983,nan
2583,0.55,20,0,0,1,7,8.2e-05,-0.723585,nan
2584,0.44,22,0,0,1,9,5.4e-05,-0.767563,nan
2585,0.66,18,0,0,1,5,8e-05,-0.73983,nan
2586,0.385,23,0,0,1,10,8.7e-05,nan,nan
2587,0.55,20,0,0,1,7,4.9e-05,nan,nan
2588,0.37,26,0,0,1,10,5.9e-05,nan,nan
2589,0.435,23,0,0,1,9,7.5e-05,-0.745747,nan
2590,0.49,22,0,0,1,8,8e-05,-0.750515,nan
2591,0.43,24,0,0,1,9,7.5e-05,-0.748039,nan
2592,0.605,19,0,0,1,6,6.8e-05,nan,nan
2593,0.49,22,0,0,1,8,6.9e-05,nan,nan
2594,0.44,22,0,0,1,9,5e-05,nan,nan
2595,0.545,21,0,0,1,7,7.4e-05,-0.742896,nan
2596,0.43,24,0,0,1,9,6.8e-05,-0.752364,nan
2597,0.435,23,0,0,1,9,8.8e-05,nan,nan
2598,0.6,20,0,0,1,6,7.7e-05,nan,nan
2599,0.38,24,0,0,1,10,0.0001,nan,nan
2600,0.38,24,0,0,1,10,7.6e-05,nan,nan
2601,0.435,23,0,0,1,9,7.4e-05,-0.766387,nan
2602,0.54,22,0,0,1,7,8.2e-05,-0.736024,nan
2603,0.49,22,0,0,1,8,0.000103,-0.745371,nan
2604,0.6,20,0,0,1,6,7.1e-05,-0.748617,nan
2605,0.595,21,0,0,1,6,5.4e-05,nan,nan
2606,0.43,24,0,0,1,9,6.9e-05,nan,nan
2607,0.49,22,0,0,1,8,6.8e-05,nan,nan
2608,0.385,23,0,0,1,10,8.8e-05,-0.746331,nan
2609,0.44,22,0,0,1,9,0.000108,-0.744388,nan
2610,0.44,22,0,0,1,9,8.5e-05,-0.747771,nan
2611,0.49,22,0,0,1,8,9.9e-05,-0.740619,nan
2612,0.49,22,0,0,1,8,4.4e-05,-0.743433,nan
2613,0.49,22,0,0,1,8,8.9e-05,-0.77815,nan
2614,0.38,24,0,0,1,10,6.2e-05,-0.756349,nan
2615,0.43,24,0,0,1,9,8.2e-05,-0.758093,nan
2616,0.605,19,0,0,1,6,5.5e-05,nan,nan
2617,0.495,21,0,0,1,8,0.000102,-0.748678,nan
2618,0.55,20,0,0,1,7,7.7e-05,-0.750315,nan
2619,0.495,21,0,0,1,8,5.4e-05,nan,nan
2620,0.495,21,0,0,1,8,4.5e-05,-0.753952,nan
2621,0.55,20,0,0,1,7,4.7e-05,-0.752349,nan
2622,0.44,22,0,0,1,9,6.4e-05,-0.737906,nan
2623,0.49,22,0,0,1,8,5.5e-05,-0.743564,nan
2624,0.49,22,0,0,1,8,7.4e-05,-0.751212,nan
2625,0.495,21,0,0,1,8,6.3e-05,nan,nan
2626,0.49,22,0,0,1,8,7.8e-05,nan,nan
2627,0.43,24,0,0,1,9,5.3e-05,nan,nan
2628,0.325,25,0,0,1,11,7e-05,-0.751626,nan
2629,0.43,24,0,0,1,9,5.5e-05,-0.754514,nan
2630,0.545,21,0,0,1,7,7.8e-05,nan,nan
2631,0.375,25,0,0,1,10,5.3e-05,-0.751316,nan
2632,0.43,24,0,0,1,9,7.1e-05,-0.7344,nan
2633,0.545,21,0,0,1,7,6.3e-05,nan,nan
2634,0.27,26,0,0,1,12,7.9e-05,nan,nan
2635,0.435,23,0,0,1,9,7.3e-05,-0.760107,nan
2636,0.55,20,0,0,1,7,8.7e-05,-0.766148,nan
2637,0.59,22,0,0,1,6,7.8e-05,-0.764267,nan
2638,0.6,20,0,0,1,6,9.2e-05,-0.743392,nan
2639,0.6,20,0,0,1,6,8.5e-05,-0.755524,nan
2640,0.44,22,0,0,1,9,9.5e-05,-0.759345,nan
2641,0.44,22,0,0,1,9,6.7e-05,-0.742369,nan
2642,0.485,23,0,0,1,8,6.9e-05,nan,nan
2643,0.6,20,0,0,1,6,7e-05,nan,nan
2644,0.545,21,0,0,1,7,9.7e-05,-0.747206,nan
2645,0.495,21,0,0,1,8,7.6e-05,nan,nan
2646,0.595,21,0,0,1,6,5.7e-05,-0.745845,nan
2647,0.595,21,0,0,1,6,7.2e-05,nan,nan
2648,0.55,20,0,0,1,7,6.6e-05,nan,nan
2649,0.495,21,0,0,1,8,7.4e-05,-0.741175,nan
2650,0.605,19,0,0,1,6,7.6e-05,nan,nan
2651,0.545,21,0,0,1,7,6.7e-05,-0.745841,nan
2652,0.435,23,0,0,1,9,6.8e-05,nan,nan
2653,0.605,19,0,0,1,6,9e-05,-0.77736,nan
2654,0.55,20,0,0,1,7,7.1e-05,-0.747089,nan
2655,0.605,19,0,0,1,6,7.3e-05,nan,nan
2656,0.545,21,0,0,1,7,0.000123,-0.736389,nan
2657,0.435,23,0,0,1,9,4.9e-05,nan,nan
2658,0.595,21,0,0,1,6,5.8e-05,-0.755096,nan
2659,0.54,22,0,0,1,7,8.3e-05,-0.741292,nan
2660,0.435,23,0,0,1,9,8.9e-05,nan,nan
2661,0.485,23,0,0,1,8,5.8e-05,-0.754707,nan
2662,0.38,24,0,0,1,10,5.9e-05,-0.754717,nan
2663,0.54,22,0,0,1,7,7.3e-05,-0.762718,nan
2664,0.55,20,0,0,1,7,7.9e-05,-0.753149,nan
2665,0.435,23,0,0,1,9,9.7e-05,nan,nan
2666,0.605,19,0,0,1,6,8.1e-05,-0.738643,nan
2667,0.435,23,0,0,1,9,5.9e-05,nan,nan
2668,0.545,21,0,0,1,7,6.4e-05,-0.745469,nan
2669,0.6,20,0,0,1,6,5.1e-05,-0.75162,nan
2670,0.6,20,0,0,1,6,6.7e-05,-0.742246,nan
2671,0.32,26,0,0,1,11,0.0001,-0.741789,nan
2672,0.6,20,0,0,1,6,8.8e-05,-0.720255,nan
2673,0.55,20,0,0,1,7,0.000107,-0.717223,nan
2674,0.435,23,0,0,1,9,7.4e-05,nan,nan
2675,0.55,20,0,0,1,7,6.5e-05,nan,nan
2676,0.435,23,0,0,1,9,7.7e-05,-0.760841,nan
2677,0.545,21,0,0,1,7,9.2e-05,nan,nan
2678,0.54,22,0,0,1,7,7.5e-05,nan,nan
2679,0.38,24,0,0,1,10,8.5e-05,nan,nan
2680,0.435,23,0,0,1,9,9.3e-05,-0.734822,nan
2681,0.6,20,0,0,1,6,9.8e-05,-0.76564,nan
2682,0.66,18,0,0,1,5,6e-05,-0.735904,nan
2683,0.545,21,0,0,1,7,9.8e-05,nan,nan
2684,0.33,24,0,0,1,11,9.7e-05,nan,nan
2685,0.325,25,0,0,1,11,0.000111,-0.740432,nan
2686,0.435,23,0,0,1,9,8.7e-05,nan,nan
2687,0.55,20,0,0,1,7,6.2e-05,nan,nan
2688,0.55,20,0,0,1,7,8.2e-05,nan,nan
2689,0.495,21,0,0,1,8,7.1e-05,-0.750053,nan
2690,0.6,20,0,0,1,6,6.5e-05,-0.759881,nan
2691,0.6,20,0,0,1,6,6.9e-05,-0.742859,nan
2692,0.495,21,0,0,1,8,9.4e-05,nan,nan
2693,0.55,20,0,0,1,7,9.7e-05,nan,nan
2694,0.38,24,0,0,1,10,5.9e-05,nan,nan
2695,0.595,21,0,0,1,6,7.3e-05,-0.759007,nan
2696,0.435,23,0,0,1,9,8.4e-05,nan,nan
2697,0.38,24,0,0,1,10,7.8e-05,nan,nan
2698,0.49,22,0,0,1,8,5.3e-05,nan,nan
2699,0.545,21,0,0,1,7,6.2e-05,-0.746605,nan
2700,0.55,20,0,0,1,7,4.4e-05,-0.748041,nan
2701,0.44,22,0,0,1,9,6e-05,-0.752475,nan
2702,0.6,20,0,0,1,6,8.2e-05,-0.746188,nan
2703,0.38,24,0,0,1,10,7.3e-05,-0.744549,nan
2704,0.55,20,0,0,1,7,6.7e-05,-0.745266,nan
2705,0.485,23,0,0,1,8,6.6e-05,nan,nan
2706,0.55,20,0,0,1,7,4.9e-05,nan,nan
2707,0.435,23,0,0,1,9,9.6e-05,-0.76061,nan
2708,0.44,22,0,0,1,9,0.000101,-0.751108,nan
2709,0.435,23,0,0,1,9,7.4e-05,nan,nan
2710,0.605,19,0,0,1,6,9.3e-05,-0.750635,nan
2711,0.49,22,0,0,1,8,9.8e-05,-0.737705,nan
2712,0.49,22,0,0,1,8,9.2e-05,-0.758074,nan
2713,0.55,20,0,0,1,7,9.1e-05,-0.743307,nan
2714,0.55,20,0,0,1,7,7.2e-05,-0.736557,nan
2715,0.44,22,0,0,1,9,0.000136,-0.719163,nan
2716,0.49,22,0,0,1,8,5.8e-05,-0.759869,nan
2717,0.49,22,0,0,1,8,6.3e-05,-0.746827,nan
2718,0.6,20,0,0,1,6,6.8e-05,-0.76233,nan
2719,0.38,24,0,0,1,10,6.6e-05,-0.737086,nan
2720,0.435,23,0,0,1,9,8.4e-05,nan,nan
2721,0.385,23,0,0,1,10,5.7e-05,-0.748472,nan
2722,0.49,22,0,0,1,8,7.4e-05,-0.745458,nan
2723,0.55,20,0,0,1,7,7.3e-05,-0.743592,nan
2724,0.495,21,0,0,1,8,7.4e-05,nan,nan
2725,0.38,24,0,0,1,10,7.9e-05,nan,nan
2726,0.6,20,0,0,1,6,6.4e-05,nan,nan
2727,0.485,23,0,0,1,8,0.000127,-0.727605,nan
2728,0.435,23,0,0,1,9,6.7e-05,nan,nan
2729,0.385,23,0,0,1,10,7.2e-05,-0.752359,nan
2730,0.495,21,0,0,1,8,8.9e-05,nan,nan
2731,0.48,24,0,0,1,8,5.4e-05,nan,nan
2732,0.44,22,0,0,1,9,0.000108,nan,nan
2733,0.435,23,0,0,1,9,9.4e-05,-0.769405,nan
2734,0.44,22,0,0,1,9,6.7e-05,-0.755089,nan
2735,0.6,20,0,0,1,6,8.3e-05,-0.740389,nan
2736,0.435,23,0,0,1,9,9.8e-05,nan,nan
2737,0.55,20,0,0,1,7,6.2e-05,nan,nan
2738,0.435,23,0,0,1,9,8.1e-05,-0.757678,nan
2739,0.6,20,0,0,1,6,4.8e-05,-0.757392,nan
2740,0.55,20,0,0,1,7,7.5e-05,-0.740157,nan
2741,0.6,20,0,0,1,6,0.000128,-0.738972,nan
2742,0.55,20,0,0,1,7,7e-05,-0.740881,nan
2743,0.495,21,0,0,1,8,7.5e-05,nan,nan
2744,0.6,20,0,0,1,6,0.000116,nan,nan
2745,0.385,23,0,0,1,10,6.6e-05,-0.743535,nan
2746,0.54,22,0,0,1,7,7.6e-05,-0.763528,nan
2747,0.44,22,0,0,1,9,8.5e-05,-0.72669,nan
2748,0.49,22,0,0,1,8,7.4e-05,-0.753023,nan
2749,0.605,19,0,0,1,6,9e-05,nan,nan
2750,0.545,21,0,0,1,7,0.000102,-0.745683,nan
2751,0.44,22,0,0,1,9,9.3e-05,-0.746827,nan
2752,0.595,21,0,0,1,6,6.3e-05,nan,nan
2753,0.55,20,0,0,1,7,7.4e-05,nan,nan
2754,0.375,25,0,0,1,10,7.6e-05,-0.73706,nan
2755,0.495,21,0,0,1,8,6.9e-05,nan,nan
2756,0.6,20,0,0,1,6,5.5e-05,nan,nan
2757,0.545,21,0,0,1,7,6.1e-05,-0.745979,nan
2758,0.55,20,0,0,1,7,7.9e-05,-0.738058,nan
2759,0.545,21,0,0,1,7,6.7e-05,nan,nan
2760,0.435,23,0,0,1,9,5.5e-05,-0.762959,nan
2761,0.595,21,0,0,1,6,8.2e-05,nan,nan
2762,0.495,21,0,0,1,8,8.9e-05,-0.752532,nan
2763,0.38,24,0,0,1,10,4.9e-05,-0.764629,nan
2764,0.545,21,0,0,1,7,8.5e-05,nan,nan
2765,0.545,21,0,0,1,7,6.4e-05,-0.744235,nan
2766,0.435,23,0,0,1,9,0.000115,nan,nan
2767,0.6,20,0,0,1,6,5.6e-05,nan,nan
2768,0.545,21,0,0,1,7,0.000131,-0.74288,nan
2769,0.44,22,0,0,1,9,7.5e-05,-0.738081,nan
2770,0.65,20,0,0,1,5,7e-05,-0.758367,nan
2771,0.545,21,0,0,1,7,6.1e-05,nan,nan
2772,0.375,25,0,0,1,10,5.4e-05,-0.748148,nan
2773,0.385,23,0,0,1,10,0.000105,nan,nan
2774,0.44,22,0,0,1,9,8.7e-05,nan,nan
2775,0.595,21,0,0,1,6,6.9e-05,-0.736149,nan
2776,0.435,23,0,0,1,9,0.000139,nan,nan
2777,0.49,22,0,0,1,8,7e-05,nan,nan
2778,0.435,23,0,0,1,9,8.8e-05,-0.763169,nan
2779,0.605,19,0,0,1,6,7.4e-05,nan,nan
2780,0.605,19,0,0,1,6,7.5e-05,-0.757564,nan
2781,0.55,20,0,0,1,7,6.3e-05,-0.74753,nan
2782,0.43,24,0,0,1,9,8.2e-05,-0.740744,nan
2783,0.43,24,0,0,1,9,8.1e-05,-0.752605,nan
2784,0.55,20,0,0,1,7,3.7e-05,-0.745741,nan
2785,0.495,21,0,0,1,8,4.7e-05,nan,nan
2786,0.555,19,0,0,1,7,6.8e-05,-0.744536,nan
2787,0.49,22,0,0,1,8,6.3e-05,-0.760024,nan
2788,0.49,22,0,0,1,8,7.5e-05,-0.763054,nan
2789,0.55,20,0,0,1,7,8.7e-05,-0.743396,nan
2790,0.545,21,0,0,1,7,7.6e-05,nan,nan
2791,0.495,21,0,0,1,8,6e-05,-0.735543,nan
2792,0.495,21,0,0,1,8,6.9e-05,nan,nan
2793,0.605,19,0,0,1,6,5.1e-05,-0.747046,nan
2794,0.545,21,0,0,1,7,6.5e-05,nan,nan
2795,0.55,20,0,0,1,7,7.2e-05,nan,nan
2796,0.38,24,0,0,1,10,7e-05,nan,nan
2797,0.435,23,0,0,1,9,6.4e-05,-0.749312,nan
2798,0.55,20,0,0,1,7,7.4e-05,-0.756351,nan
